Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Cost
Semi_Detached,28,T3,hybrid_bidirectional,best,3129.29,290.775
Semi_Detached,29,T1,safe_unidirectional,worst,4164.41,749.348
Semi_Detached,29,T1,safe_unidirectional,best,3936.67,645.19
Semi_Detached,29,T1,hybrid_bidirectional,worst,3044.03,201.96
Semi_Detached,29,T1,hybrid_bidirectional,best,2903.02,93.3176
Semi_Detached,29,T2,safe_unidirectional,worst,3693.16,713.071
Semi_Detached,29,T2,safe_unidirectional,best,3474.49,608.913
Semi_Detached,29,T2,hybrid_bidirectional,worst,2441.68,135.589
Semi_Detached,29,T2,hybrid_bidirectional,best,2082.34,13.5343
Semi_Detached,29,T3,safe_unidirectional,worst,3398.57,688.379
Semi_Detached,29,T3,safe_unidirectional,best,3173.81,584.222
Semi_Detached,29,T3,hybrid_bidirectional,worst,2258.17,169.189
Semi_Detached,29,T3,hybrid_bidirectional,best,1594.93,
Semi_Detached,30,T1,safe_unidirectional,worst,4118.99,772.126
Semi_Detached,30,T1,safe_unidirectional,best,3900.14,668.557
Semi_Detached,30,T1,hybrid_bidirectional,worst,3295.61,208.123
Semi_Detached,30,T1,hybrid_bidirectional,best,3044.33,94.9959
Semi_Detached,30,T2,safe_unidirectional,worst,3669.79,737.04
Semi_Detached,30,T2,safe_unidirectional,best,3460.51,633.471
Semi_Detached,30,T2,hybrid_bidirectional,worst,2814.69,196.332
Semi_Detached,30,T2,hybrid_bidirectional,best,2389.65,63.4877
Semi_Detached,30,T3,safe_unidirectional,worst,3383.08,712.003
Semi_Detached,30,T3,safe_unidirectional,best,3183.66,608.434
Semi_Detached,30,T3,hybrid_bidirectional,worst,2414.27,226.88
Semi_Detached,30,T3,hybrid_bidirectional,best,2010.3,70.62
Semi_Detached,31,T1,safe_unidirectional,worst,3728.42,727.89
Semi_Detached,31,T1,safe_unidirectional,best,3517.92,627.006
Semi_Detached,31,T1,hybrid_bidirectional,worst,3008.25,203.702
Semi_Detached,31,T1,hybrid_bidirectional,best,2820.08,94.2955
Semi_Detached,31,T2,safe_unidirectional,worst,3279.9,692.148
Semi_Detached,31,T2,safe_unidirectional,best,3072.73,590.988
Semi_Detached,31,T2,hybrid_bidirectional,worst,2298.17,75.3564
Semi_Detached,31,T2,hybrid_bidirectional,best,2039.94,
Semi_Detached,31,T3,safe_unidirectional,worst,2984.58,666.835
Semi_Detached,31,T3,safe_unidirectional,best,2784.09,565.951
Semi_Detached,31,T3,hybrid_bidirectional,worst,2010.33,180.929
Semi_Detached,31,T3,hybrid_bidirectional,best,1637.75,21.9223
Semi_Detached,32,T1,safe_unidirectional,worst,4498.12,776.154
Semi_Detached,32,T1,safe_unidirectional,best,4279.57,673.699
Semi_Detached,32,T1,hybrid_bidirectional,worst,3529.82,242.383
Semi_Detached,32,T1,hybrid_bidirectional,best,3162.34,110.49
Semi_Detached,32,T2,safe_unidirectional,worst,4008.64,741.293
Semi_Detached,32,T2,safe_unidirectional,best,3802.14,638.838
Semi_Detached,32,T2,hybrid_bidirectional,worst,2845.14,138.376
Semi_Detached,32,T2,hybrid_bidirectional,best,2594.5,24.4594
Semi_Detached,32,T3,safe_unidirectional,worst,3700.38,716.187
Semi_Detached,32,T3,safe_unidirectional,best,3494.39,613.732
Semi_Detached,32,T3,hybrid_bidirectional,worst,2534.58,186.27
Semi_Detached,32,T3,hybrid_bidirectional,best,1985.72,16.9515
Semi_Detached,33,T1,safe_unidirectional,worst,4072.37,740.69
Semi_Detached,33,T1,safe_unidirectional,best,3835.66,636.521
Semi_Detached,33,T1,hybrid_bidirectional,worst,3272.11,194.473
Semi_Detached,33,T1,hybrid_bidirectional,best,3015.89,79.3149
Semi_Detached,33,T2,safe_unidirectional,worst,3635.31,705.449
Semi_Detached,33,T2,safe_unidirectional,best,3410.71,601.28
Semi_Detached,33,T2,hybrid_bidirectional,worst,2635.11,154.706
Semi_Detached,33,T2,hybrid_bidirectional,best,2155.21,8.41182
Semi_Detached,33,T3,safe_unidirectional,worst,3315.07,679.912
Semi_Detached,33,T3,safe_unidirectional,best,3095.3,575.742
Semi_Detached,33,T3,hybrid_bidirectional,worst,2232.25,190.752
Semi_Detached,33,T3,hybrid_bidirectional,best,1759.72,21.1617
Semi_Detached,34,T1,safe_unidirectional,worst,3940.39,747.448
Semi_Detached,34,T1,safe_unidirectional,best,3674.83,635.352
Semi_Detached,34,T1,hybrid_bidirectional,worst,3010.78,207.082
Semi_Detached,34,T1,hybrid_bidirectional,best,2841.92,92.7856
Semi_Detached,34,T2,safe_unidirectional,worst,3471.82,711.758
Semi_Detached,34,T2,safe_unidirectional,best,3227.46,599.886
Semi_Detached,34,T2,hybrid_bidirectional,worst,2439.82,121.767
Semi_Detached,34,T2,hybrid_bidirectional,best,2027.81,
Semi_Detached,34,T3,safe_unidirectional,worst,3167.06,687.965
Semi_Detached,34,T3,safe_unidirectional,best,2929.9,575.868
Semi_Detached,34,T3,hybrid_bidirectional,worst,2106.16,205.353
Semi_Detached,34,T3,hybrid_bidirectional,best,1646.37,43.4711
Semi_Detached,35,T1,safe_unidirectional,worst,4185.45,654.621
Semi_Detached,35,T1,safe_unidirectional,best,3979.21,555.351
Semi_Detached,35,T1,hybrid_bidirectional,worst,3266.33,164.404
Semi_Detached,35,T1,hybrid_bidirectional,best,3064.7,57.9099
Semi_Detached,35,T2,safe_unidirectional,worst,3738.64,618.067
Semi_Detached,35,T2,safe_unidirectional,best,3540.54,518.797
Semi_Detached,35,T2,hybrid_bidirectional,worst,2691.68,89.2983
Semi_Detached,35,T2,hybrid_bidirectional,best,2330.05,
Semi_Detached,35,T3,safe_unidirectional,worst,3431.6,592.944
Semi_Detached,35,T3,safe_unidirectional,best,3236.17,493.674
Semi_Detached,35,T3,hybrid_bidirectional,worst,2410.73,119.152
Semi_Detached,35,T3,hybrid_bidirectional,best,1957.65,
Semi_Detached,36,T1,safe_unidirectional,worst,3529.81,547.342
Semi_Detached,36,T1,safe_unidirectional,best,3317.41,450.505
Semi_Detached,36,T1,hybrid_bidirectional,worst,2937.45,141.461
Semi_Detached,36,T1,hybrid_bidirectional,best,2603.8,22.4847
Semi_Detached,36,T2,safe_unidirectional,worst,3094.61,513.12
Semi_Detached,36,T2,safe_unidirectional,best,2897.81,416.041
Semi_Detached,36,T2,hybrid_bidirectional,worst,2264.99,49.0052
Semi_Detached,36,T2,hybrid_bidirectional,best,1874.01,
Semi_Detached,36,T3,safe_unidirectional,worst,2787.63,490.345
Semi_Detached,36,T3,safe_unidirectional,best,2595.65,393.266
Semi_Detached,36,T3,hybrid_bidirectional,worst,1928.14,80.8145
Semi_Detached,36,T3,hybrid_bidirectional,best,1544.06,
Semi_Detached,37,T1,safe_unidirectional,worst,4227.25,766.693
Semi_Detached,37,T1,safe_unidirectional,best,4030.1,666.342
Semi_Detached,37,T1,hybrid_bidirectional,worst,3372.99,229.182
Semi_Detached,37,T1,hybrid_bidirectional,best,3236.56,124.771
Semi_Detached,37,T2,safe_unidirectional,worst,3772.96,730.658
Semi_Detached,37,T2,safe_unidirectional,best,3587.99,630.306
Semi_Detached,37,T2,hybrid_bidirectional,worst,2684.75,98.0312
Semi_Detached,37,T2,hybrid_bidirectional,best,2240.63,
Semi_Detached,37,T3,safe_unidirectional,worst,3464.64,706.105
Semi_Detached,37,T3,safe_unidirectional,best,3280.32,605.753
Semi_Detached,37,T3,hybrid_bidirectional,worst,2339.36,200.148
Semi_Detached,37,T3,hybrid_bidirectional,best,1838.51,35.919
Semi_Detached,38,T1,safe_unidirectional,worst,4143.52,816.06
Semi_Detached,38,T1,safe_unidirectional,best,3902.21,710.991
Semi_Detached,38,T1,hybrid_bidirectional,worst,3284.66,204.328
Semi_Detached,38,T1,hybrid_bidirectional,best,3109.91,94.1582
Semi_Detached,38,T2,safe_unidirectional,worst,3689.19,782.425
Semi_Detached,38,T2,safe_unidirectional,best,3456.52,677.113
Semi_Detached,38,T2,hybrid_bidirectional,worst,2542.84,137.67
Semi_Detached,38,T2,hybrid_bidirectional,best,2169.37,5.79543
Semi_Detached,38,T3,safe_unidirectional,worst,3398.65,757.216
Semi_Detached,38,T3,safe_unidirectional,best,3164.45,651.904
Semi_Detached,38,T3,hybrid_bidirectional,worst,2417.94,232.65
Semi_Detached,38,T3,hybrid_bidirectional,best,1824.91,43.9212
Semi_Detached,39,T1,safe_unidirectional,worst,3628.58,642.14
Semi_Detached,39,T1,safe_unidirectional,best,3417.37,542.52
Semi_Detached,39,T1,hybrid_bidirectional,worst,2983.76,145.249
Semi_Detached,39,T1,hybrid_bidirectional,best,2732.11,33.2949
Semi_Detached,39,T2,safe_unidirectional,worst,3148.78,607.71
Semi_Detached,39,T2,safe_unidirectional,best,2944.66,508.09
Semi_Detached,39,T2,hybrid_bidirectional,worst,2125.99,37.1598
Semi_Detached,39,T2,hybrid_bidirectional,best,1725.09,
Semi_Detached,39,T3,safe_unidirectional,worst,2828.63,583.467
Semi_Detached,39,T3,safe_unidirectional,best,2631.23,483.848
Semi_Detached,39,T3,hybrid_bidirectional,worst,1808.83,83.535
Semi_Detached,39,T3,hybrid_bidirectional,best,1325.47,
Semi_Detached,40,T1,safe_unidirectional,worst,3913.28,767.472
Semi_Detached,40,T1,safe_unidirectional,best,3667.56,666.186
Semi_Detached,40,T1,hybrid_bidirectional,worst,3143.52,252.417
Semi_Detached,40,T1,hybrid_bidirectional,best,3085.14,152.824
Semi_Detached,40,T2,safe_unidirectional,worst,3473.82,731.16
Semi_Detached,40,T2,safe_unidirectional,best,3235.68,629.874
Semi_Detached,40,T2,hybrid_bidirectional,worst,2798.4,216.7
Semi_Detached,40,T2,hybrid_bidirectional,best,2489.25,88.5718
Semi_Detached,40,T3,safe_unidirectional,worst,3183.4,705.968
Semi_Detached,40,T3,safe_unidirectional,best,2955.12,604.682
Semi_Detached,40,T3,hybrid_bidirectional,worst,2379.92,234.504
Semi_Detached,40,T3,hybrid_bidirectional,best,2026.73,85.7786
Semi_Detached,41,T1,safe_unidirectional,worst,4572.63,915.189
Semi_Detached,41,T1,safe_unidirectional,best,4291.88,801.632
Semi_Detached,41,T1,hybrid_bidirectional,worst,3513.49,276.331
Semi_Detached,41,T1,hybrid_bidirectional,best,3308.57,157.714
Semi_Detached,41,T2,safe_unidirectional,worst,4079.75,880.241
Semi_Detached,41,T2,safe_unidirectional,best,3809.06,766.684
Semi_Detached,41,T2,hybrid_bidirectional,worst,2888.68,167.488
Semi_Detached,41,T2,hybrid_bidirectional,best,2425.02,30.1773
Semi_Detached,41,T3,safe_unidirectional,worst,3749.09,855.55
Semi_Detached,41,T3,safe_unidirectional,best,3484.46,741.993
Semi_Detached,41,T3,hybrid_bidirectional,worst,2535.15,224.481
Semi_Detached,41,T3,hybrid_bidirectional,best,1803.74,27.3772
Terraced,1,T1,safe_unidirectional,worst,3093.44,525.072
Terraced,1,T1,safe_unidirectional,best,2904.78,428.112
Terraced,1,T1,hybrid_bidirectional,worst,2304.94,72.2576
Terraced,1,T1,hybrid_bidirectional,best,2056.92,
Terraced,1,T2,safe_unidirectional,worst,2665.69,489.624
Terraced,1,T2,safe_unidirectional,best,2488.66,392.439
Terraced,1,T2,hybrid_bidirectional,worst,1804.45,7.05877
Terraced,1,T2,hybrid_bidirectional,best,1634.85,
Terraced,1,T3,safe_unidirectional,worst,2380.54,466.59
Terraced,1,T3,safe_unidirectional,best,2214.53,369.406
Terraced,1,T3,hybrid_bidirectional,worst,1551.68,25.1813
Terraced,1,T3,hybrid_bidirectional,best,1271.16,
Terraced,2,T1,safe_unidirectional,worst,3182.41,516.109
Terraced,2,T1,safe_unidirectional,best,2975.86,416.998
Terraced,2,T1,hybrid_bidirectional,worst,2507.51,104.593
Terraced,2,T1,hybrid_bidirectional,best,2413.08,3.43287
Terraced,2,T2,safe_unidirectional,worst,2755.05,482.025
Terraced,2,T2,safe_unidirectional,best,2555.57,382.914
Terraced,2,T2,hybrid_bidirectional,worst,1875.75,23.6771
Terraced,2,T2,hybrid_bidirectional,best,1498.48,
Terraced,2,T3,safe_unidirectional,worst,2439.06,457.506
Terraced,2,T3,safe_unidirectional,best,2242.18,358.395
Terraced,2,T3,hybrid_bidirectional,worst,1678.26,53.6065
Terraced,2,T3,hybrid_bidirectional,best,1283.0,
Terraced,3,T1,safe_unidirectional,worst,3514.05,621.003
Terraced,3,T1,safe_unidirectional,best,3284.8,513.961
Terraced,3,T1,hybrid_bidirectional,worst,2759.94,132.29
Terraced,3,T1,hybrid_bidirectional,best,2587.39,23.2566
Terraced,3,T2,safe_unidirectional,worst,3058.89,584.933
Terraced,3,T2,safe_unidirectional,best,2838.05,477.891
Terraced,3,T2,hybrid_bidirectional,worst,2214.12,52.6365
Terraced,3,T2,hybrid_bidirectional,best,1617.71,
Terraced,3,T3,safe_unidirectional,worst,2728.34,560.173
Terraced,3,T3,safe_unidirectional,best,2514.3,453.131
Terraced,3,T3,hybrid_bidirectional,worst,1762.9,83.5914
Terraced,3,T3,hybrid_bidirectional,best,1217.72,
Terraced,4,T1,safe_unidirectional,worst,3809.28,630.068
Terraced,4,T1,safe_unidirectional,best,3589.91,528.513
Terraced,4,T1,hybrid_bidirectional,worst,2794.64,117.98
Terraced,4,T1,hybrid_bidirectional,best,2668.51,19.8155
Terraced,4,T2,safe_unidirectional,worst,3323.34,595.931
Terraced,4,T2,safe_unidirectional,best,3120.08,494.17
Terraced,4,T2,hybrid_bidirectional,worst,2294.21,61.0613
Terraced,4,T2,hybrid_bidirectional,best,1846.39,
Terraced,4,T3,safe_unidirectional,worst,3029.46,570.947
Terraced,4,T3,safe_unidirectional,best,2823.47,469.185
Terraced,4,T3,hybrid_bidirectional,worst,1986.09,102.178
Terraced,4,T3,hybrid_bidirectional,best,1593.54,
Terraced,5,T1,safe_unidirectional,worst,3384.02,571.055
Terraced,5,T1,safe_unidirectional,best,3198.81,478.585
Terraced,5,T1,hybrid_bidirectional,worst,2812.61,110.301
Terraced,5,T1,hybrid_bidirectional,best,2703.01,20.627
Terraced,5,T2,safe_unidirectional,worst,2932.15,536.124
Terraced,5,T2,safe_unidirectional,best,2751.97,443.655
Terraced,5,T2,hybrid_bidirectional,worst,1961.41,24.6429
Terraced,5,T2,hybrid_bidirectional,best,1765.72,
Terraced,5,T3,safe_unidirectional,worst,2630.82,511.33
Terraced,5,T3,safe_unidirectional,best,2453.86,418.86
Terraced,5,T3,hybrid_bidirectional,worst,1671.26,45.5006
Terraced,5,T3,hybrid_bidirectional,best,1288.86,
Terraced,6,T1,safe_unidirectional,worst,3716.28,713.788
Terraced,6,T1,safe_unidirectional,best,3485.78,603.385
Terraced,6,T1,hybrid_bidirectional,worst,2988.58,231.618
Terraced,6,T1,hybrid_bidirectional,best,2773.01,117.383
Terraced,6,T2,safe_unidirectional,worst,3285.78,678.15
Terraced,6,T2,safe_unidirectional,best,3064.94,567.229
Terraced,6,T2,hybrid_bidirectional,worst,2420.49,154.647
Terraced,6,T2,hybrid_bidirectional,best,2249.27,42.3186
Terraced,6,T3,safe_unidirectional,worst,3001.99,652.975
Terraced,6,T3,safe_unidirectional,best,2781.67,542.33
Terraced,6,T3,hybrid_bidirectional,worst,2238.95,265.742
Terraced,6,T3,hybrid_bidirectional,best,1925.66,110.735
Terraced,7,T1,safe_unidirectional,worst,3277.06,572.344
Terraced,7,T1,safe_unidirectional,best,3066.3,474.815
Terraced,7,T1,hybrid_bidirectional,worst,2857.23,162.215
Terraced,7,T1,hybrid_bidirectional,best,2485.75,44.9892
Terraced,7,T2,safe_unidirectional,worst,2835.29,538.588
Terraced,7,T2,safe_unidirectional,best,2634.78,440.61
Terraced,7,T2,hybrid_bidirectional,worst,2089.41,22.356
Terraced,7,T2,hybrid_bidirectional,best,1673.1,
Terraced,7,T3,safe_unidirectional,worst,2527.47,513.379
Terraced,7,T3,safe_unidirectional,best,2328.21,415.4
Terraced,7,T3,hybrid_bidirectional,worst,1757.46,59.328
Terraced,7,T3,hybrid_bidirectional,best,1208.4,
Terraced,8,T1,safe_unidirectional,worst,3703.76,661.966
Terraced,8,T1,safe_unidirectional,best,3509.31,564.16
Terraced,8,T1,hybrid_bidirectional,worst,2980.65,160.455
Terraced,8,T1,hybrid_bidirectional,best,2690.09,45.4415
Terraced,8,T2,safe_unidirectional,worst,3245.5,625.81
Terraced,8,T2,safe_unidirectional,best,3058.72,528.004
Terraced,8,T2,hybrid_bidirectional,worst,2317.63,74.5342
Terraced,8,T2,hybrid_bidirectional,best,2014.91,
Terraced,8,T3,safe_unidirectional,worst,2933.57,600.342
Terraced,8,T3,safe_unidirectional,best,2748.29,502.536
Terraced,8,T3,hybrid_bidirectional,worst,2061.24,110.046
Terraced,8,T3,hybrid_bidirectional,best,1501.88,
Terraced,9,T1,safe_unidirectional,worst,3410.33,670.864
Terraced,9,T1,safe_unidirectional,best,3197.52,566.963
Terraced,9,T1,hybrid_bidirectional,worst,2854.39,160.804
Terraced,9,T1,hybrid_bidirectional,best,2760.04,61.1575
Terraced,9,T2,safe_unidirectional,worst,2960.28,636.003
Terraced,9,T2,safe_unidirectional,best,2763.42,532.102
Terraced,9,T2,hybrid_bidirectional,worst,2264.68,63.5234
Terraced,9,T2,hybrid_bidirectional,best,1930.0,
Terraced,9,T3,safe_unidirectional,worst,2651.57,610.707
Terraced,9,T3,safe_unidirectional,best,2461.33,506.806
Terraced,9,T3,hybrid_bidirectional,worst,1759.99,86.9889
Terraced,9,T3,hybrid_bidirectional,best,1395.8,
Terraced,10,T1,safe_unidirectional,worst,3281.06,614.936
Terraced,10,T1,safe_unidirectional,best,3071.81,519.754
Terraced,10,T1,hybrid_bidirectional,worst,2750.58,137.675
Terraced,10,T1,hybrid_bidirectional,best,2481.96,23.0496
Terraced,10,T2,safe_unidirectional,worst,2812.66,580.593
Terraced,10,T2,safe_unidirectional,best,2617.13,485.203
Terraced,10,T2,hybrid_bidirectional,worst,2018.3,55.5288
Terraced,10,T2,hybrid_bidirectional,best,1723.16,
Terraced,10,T3,safe_unidirectional,worst,2534.21,556.54
Terraced,10,T3,safe_unidirectional,best,2348.3,461.151
Terraced,10,T3,hybrid_bidirectional,worst,1824.29,106.484
Terraced,10,T3,hybrid_bidirectional,best,1484.42,
Terraced,11,T1,safe_unidirectional,worst,3748.16,607.126
Terraced,11,T1,safe_unidirectional,best,3574.15,512.36
Terraced,11,T1,hybrid_bidirectional,worst,2990.29,154.295
Terraced,11,T1,hybrid_bidirectional,best,2792.2,49.7
Terraced,11,T2,safe_unidirectional,worst,3304.52,571.453
Terraced,11,T2,safe_unidirectional,best,3132.12,476.739
Terraced,11,T2,hybrid_bidirectional,worst,2111.2,54.8476
Terraced,11,T2,hybrid_bidirectional,best,1948.63,
Terraced,11,T3,safe_unidirectional,worst,3005.6,546.797
Terraced,11,T3,safe_unidirectional,best,2833.88,451.598
Terraced,11,T3,hybrid_bidirectional,worst,2041.73,114.818
Terraced,11,T3,hybrid_bidirectional,best,1623.98,
Terraced,12,T1,safe_unidirectional,worst,3272.03,609.879
Terraced,12,T1,safe_unidirectional,best,3061.96,509.41
Terraced,12,T1,hybrid_bidirectional,worst,2592.87,125.036
Terraced,12,T1,hybrid_bidirectional,best,2296.15,7.37715
Terraced,12,T2,safe_unidirectional,worst,2850.39,573.826
Terraced,12,T2,safe_unidirectional,best,2651.15,473.357
Terraced,12,T2,hybrid_bidirectional,worst,2008.31,24.3647
Terraced,12,T2,hybrid_bidirectional,best,1733.22,
Terraced,12,T3,safe_unidirectional,worst,2557.25,548.478
Terraced,12,T3,safe_unidirectional,best,2366.12,448.01
Terraced,12,T3,hybrid_bidirectional,worst,1715.11,71.9629
Terraced,12,T3,hybrid_bidirectional,best,1324.54,
Terraced,13,T1,safe_unidirectional,worst,3564.7,661.738
Terraced,13,T1,safe_unidirectional,best,3360.45,560.421
Terraced,13,T1,hybrid_bidirectional,worst,2882.67,143.853
Terraced,13,T1,hybrid_bidirectional,best,2704.12,37.1723
Terraced,13,T2,safe_unidirectional,worst,3113.82,628.275
Terraced,13,T2,safe_unidirectional,best,2920.74,526.941
Terraced,13,T2,hybrid_bidirectional,worst,2212.62,48.0795
Terraced,13,T2,hybrid_bidirectional,best,1758.25,
Terraced,13,T3,safe_unidirectional,worst,2802.6,604.016
Terraced,13,T3,safe_unidirectional,best,2613.95,502.457
Terraced,13,T3,hybrid_bidirectional,worst,1933.25,126.252
Terraced,13,T3,hybrid_bidirectional,best,1459.78,
Terraced,14,T1,safe_unidirectional,worst,3577.96,611.612
Terraced,14,T1,safe_unidirectional,best,3376.31,513.863
Terraced,14,T1,hybrid_bidirectional,worst,2967.77,153.477
Terraced,14,T1,hybrid_bidirectional,best,2753.76,46.8669
Terraced,14,T2,safe_unidirectional,worst,3133.2,576.094
Terraced,14,T2,safe_unidirectional,best,2939.82,479.088
Terraced,14,T2,hybrid_bidirectional,worst,2161.6,51.5602
Terraced,14,T2,hybrid_bidirectional,best,2033.98,
Terraced,14,T3,safe_unidirectional,worst,2842.37,552.94
Terraced,14,T3,safe_unidirectional,best,2651.32,455.226
Terraced,14,T3,hybrid_bidirectional,worst,2042.24,110.493
Terraced,14,T3,hybrid_bidirectional,best,1572.51,
Terraced,15,T1,safe_unidirectional,worst,3542.62,588.554
Terraced,15,T1,safe_unidirectional,best,3333.66,490.071
Terraced,15,T1,hybrid_bidirectional,worst,2869.77,135.687
Terraced,15,T1,hybrid_bidirectional,best,2643.61,23.6551
Terraced,15,T2,safe_unidirectional,worst,3089.84,554.331
Terraced,15,T2,safe_unidirectional,best,2889.62,455.866
Terraced,15,T2,hybrid_bidirectional,worst,2093.92,48.4225
Terraced,15,T2,hybrid_bidirectional,best,1910.39,
Terraced,15,T3,safe_unidirectional,worst,2793.74,529.018
Terraced,15,T3,safe_unidirectional,best,2603.15,430.553
Terraced,15,T3,hybrid_bidirectional,worst,1899.59,79.6468
Terraced,15,T3,hybrid_bidirectional,best,1532.09,
Terraced,16,T1,safe_unidirectional,worst,4350.28,765.582
Terraced,16,T1,safe_unidirectional,best,4110.98,662.458
Terraced,16,T1,hybrid_bidirectional,worst,3327.5,220.494
Terraced,16,T1,hybrid_bidirectional,best,3069.35,110.166
Terraced,16,T2,safe_unidirectional,worst,3885.55,729.927
Terraced,16,T2,safe_unidirectional,best,3649.59,626.561
Terraced,16,T2,hybrid_bidirectional,worst,2902.45,135.507
Terraced,16,T2,hybrid_bidirectional,best,2449.99,
Terraced,16,T3,safe_unidirectional,worst,3573.61,706.824
Terraced,16,T3,safe_unidirectional,best,3342.4,603.458
Terraced,16,T3,hybrid_bidirectional,worst,2492.9,176.36
Terraced,16,T3,hybrid_bidirectional,best,1806.94,
Terraced,17,T1,safe_unidirectional,worst,3089.1,470.821
Terraced,17,T1,safe_unidirectional,best,2901.26,374.704
Terraced,17,T1,hybrid_bidirectional,worst,2530.43,124.573
